event_id,collector_tstamp,domain_userid,page_urlpath
fc7b6539-4ccf-453b-b2f5-5400bad96523,2016-01-01 13:30:56.0,2f6e4aa9e78f651b,/our-products/style/match/desired-style
869e957e-eca7-434c-b34f-973a490a46a9,2016-01-01 13:30:56.0,cfb681f649d690a1,/
d16cf670-1af3-457d-91aa-992a56c901ac,2016-01-01 13:31:31.0,6bbd4bd0f7838698,/our-products/style/hair-clay
b2e37f26-79ce-4a6d-9be4-9df461d3fec4,2016-01-01 13:31:34.0,b410f87747e8ee11,/your-box/next
10ed3d43-47b8-48b7-8a7b-28a29176cd1e,2016-01-01 13:32:38.0,e42ee3f37177f787,/
926162ae-5f60-4f75-ab81-7d28287fba44,2016-01-01 13:33:53.0,353fc143cc503f79,/your-box/next
e9285c72-d8dc-4c21-bfce-8c5252503ab5,2016-01-01 13:33:57.0,04f39f2afb4a6741,/your-box/next
e60bc4f8-20b1-45ac-9571-94321a5c7946,2016-01-01 13:34:24.0,ba9fee79230827f2,/checkout/extras
06acb78c-90e7-4eb4-b97c-2b1a67374396,2016-01-01 13:36:02.0,82f8533d50526584,/blades
b5c72c72-60bb-40ac-8bde-9c423ad92362,2016-01-01 17:34:12.0,2d2cd6403579aa3a,/our-products
819fe2cb-1a83-4c44-83ec-7afd317d50c9,2016-01-01 20:30:37.0,c8739ed1d6c51fd9,/our-products/style/match/current-product
46c11876-2bb2-4fe6-af5f-b069a4d84c55,2016-01-01 20:30:57.0,ff7dc092c26bedd5,/our-products
726b0526-70ea-47fe-b09b-151a6ed361c7,2016-01-01 20:31:21.0,3ccc64557834f2d2,/your-account
8802ff8a-08ca-41fa-8a50-ae6742d020c2,2016-01-01 20:31:26.0,51e96c0966011e17,/our-products
8b87be5e-5b4a-4445-bc5b-f701d0f5d9c0,2016-01-01 20:33:41.0,ac94f51bd30c93f3,/checkout/extras
ab8e23e1-6461-4519-abcc-68123ed7cc52,2016-01-01 20:34:06.0,cecf12e0ea9eb791,/your-box/item/MNgCneCQnBTsAhpUSKW9lFF4HVq0-nvtRoKs8OI38JXlDtVBZ4hgOl51MQS4sMrL/confirm-remove
b51f6efd-244a-4f31-8155-fd684b819cee,2016-01-01 23:30:50.0,395c46359aceafe0,/blades
fa00574f-1976-4d98-b659-962fd23ff5fa,2016-01-01 23:32:01.0,567f6d8ce6cd4ed1,/checkout/extras
03dc9804-19a9-4c4d-96a8-09801b569eab,2016-01-01 23:33:41.0,53a0ed1ab0cd6704,/checkout/extras
2cfa63d7-7fc1-41bc-8fef-23073de20497,2016-01-01 23:34:28.0,53a0ed1ab0cd6704,/our-products/fresh/wipes
f9196dcd-ebe0-4340-884c-38cfaa6e263e,2016-01-01 23:34:49.0,781afbddbb8d17be,/your-box/funnel
20cd9a40-be89-46d9-90c4-90c32e989e55,2016-01-01 01:31:21.0,f8104c6b1a799c5d,/our-products/style
9afb4f1f-fe63-4f45-832a-28b2c34d8778,2016-01-01 01:31:50.0,9d264fd400081815,/your-box/add-product/post-shave
3c02a45f-09fd-4441-b84b-97f7e653da8c,2016-01-01 01:31:59.0,f8104c6b1a799c5d,/your-box/next
9daf92da-eefd-487b-aa48-ffc96d63d83b,2016-01-01 01:33:44.0,afaa5ae5149c4e6d,/your-box/add-product/travel-hair-gel
bea3002d-e0a0-4f16-a24a-7272306dd41a,2016-01-01 01:34:00.0,e9de1705373745ee,/blades
315fae55-c4e7-4d85-ace0-2dc710fa9410,2016-01-01 01:34:05.0,fe15a290b51168ed,/blades
247a52d9-4c42-4f1f-a444-176a5d583cd3,2016-01-01 01:34:11.0,fe15a290b51168ed,/checkout/extras
4c04b367-9cc7-43cb-b805-bafd87f5d83f,2016-01-01 01:34:15.0,3ca96517aa9edea4,/your-account/billing
809e911e-66f8-4406-864a-7f9893fde42f,2016-01-01 04:30:57.0,f5d02edb7e2a24a4,/our-products/style/match
dfb1be8a-1e5f-45f7-b305-f3f359176c1f,2016-01-01 04:31:40.0,e2112d7f2b57fbef,/cancel-subscription
3caf4be7-f296-4b7b-a530-6278d313face,2016-01-01 04:33:10.0,1b9560ec931e1ae8,/your-box/add-product/wipes
9fcda5ce-5a9d-4a61-8540-59b293bcc8e9,2016-01-01 04:34:43.0,b0d6ba0e367c37c5,/checkout/extras
d6d4bd36-e7ee-4fa0-ab05-68ce80e22a57,2016-01-01 04:35:50.0,040b6f5e595e576a,/checkout/extras
1b78f5fd-68b6-40a0-8d4d-f800a43fd606,2016-01-01 05:32:21.0,18e6bf4ed4ab9fcc,/your-box/add-product/travel-wipes/qty/1
9dd70252-64c0-45c8-9d5f-10926188de35,2016-01-01 05:33:46.0,1b4199365c34f0cb,/your-account
5201ffff-b6ca-4668-8edf-4ae9fc785a13,2016-01-01 13:32:14.0,7e6d4ef460ad4dd4,/your-box/now/checkout
15005a48-7dbb-4b34-ac6c-30d20bd3e03f,2016-01-01 13:33:04.0,e036a555bc91ff86,/
509885f6-d8fd-4637-b69f-4a8bbb61b379,2016-01-01 13:36:55.0,dc39798b36b5e572,/your-box/item/MNgCneCQnBTsAhpUSKW9lFF4HVq0-nvtRoKs8OI38JXddEQQCHLzL5dgxIFpnlJH/confirm-remove
22bd003b-80ea-4536-b791-3ea0839e21df,2016-01-01 17:31:56.0,85caa5224090328b,/our-products/style/match
3c44f83d-c787-4e8c-917f-d8402b8fff0a,2016-01-01 17:32:10.0,b6976976c2048987,/checkout/extras
b81db5fc-2b26-48e3-9f7f-86f231f92de7,2016-01-01 17:32:42.0,c638b328f3a46c7e,/your-box/add-product/wipes/qty/1
3c54ba8b-2225-4410-aabe-a1e8385a86c9,2016-01-01 17:33:05.0,69ca5470585c1b39,/checkout/extras
ccf89d81-6f97-44d6-885a-c0b0e5e7ac71,2016-01-01 17:33:35.0,2d2cd6403579aa3a,/your-box/add-product/travel-hair-gel/qty/1
968eb865-3070-479e-baa4-46b59afa7aaf,2016-01-01 17:33:47.0,9dea9d9a700e4744,/your-box/now/preview
fc44edbb-9fcd-4a75-9eca-add3cd85eb03,2016-01-01 17:35:46.0,c2dfe200fe5e0367,/your-box/next
665076aa-ec77-4070-a65c-9ede3fd703fc,2016-01-01 20:30:49.0,9f28a5a7a6a04e43,/login
82189492-583d-49f7-9a4d-9238493ae272,2016-01-01 20:31:36.0,cd7920b765ad2b0e,/your-box/add-product/shave-butter
236be15b-34d8-46da-9045-0e4c1e0cfb6e,2016-01-01 20:32:07.0,360432214fa5f3ea,/your-box/next
f7c38e99-8017-44f4-b58f-248e5ec9b1a1,2016-01-01 23:31:16.0,e7f9cd8f5d3e4989,/login
12a622a9-79dc-4b98-bb0d-e04786a78ac8,2016-01-01 23:31:58.0,c6c3bd13ded35a95,/blades
926f60c3-e23a-4e3d-820e-f99beb842d52,2016-01-01 23:32:49.0,6a58e985a6e24549,/our-products/fresh
99a72c93-7db9-4791-9e6f-224148dfd854,2016-01-01 23:35:23.0,24019e26adb54568,/blades
20afa21c-74a0-4342-a3bc-72dbfd72d6cc,2016-01-01 01:31:41.0,3497ef5179299de5,/your-box/add-product/travel-wipes/qty/1
988febf7-360a-470d-864b-b2bb8515a6fc,2016-01-01 01:34:11.0,0fae168d473387f1,/our-products
3b43d71a-5d78-4568-8e7f-619cd0a92acd,2016-01-01 01:34:11.0,0fae168d473387f1,/login
3b8e8129-bf40-4e87-afe1-f806a3bed84e,2016-01-01 01:35:02.0,afaa5ae5149c4e6d,/your-box/item/MNgCneCQnBTsAhpUSKW9lFF4HVq0-nvtRoKs8OI38JXj8lwVL8kV9c7ozpbEY1dL/change-quantity
f06680c5-6fe0-42af-88f6-7c37fc7e8ff9,2016-01-01 01:35:23.0,c29b004429c77e07,/checkout/extras
48440d66-f2d8-4ddc-bdc9-725566e52d20,2016-01-01 04:31:37.0,f280cb156542477d,/our-products
c065d3e8-f996-46cd-9e8f-a958a84050e3,2016-01-01 04:32:31.0,ecac855fedd77e5f,/our-products
060f7e71-2015-480f-9801-ca6cd9b426a4,2016-01-01 05:31:26.0,c768678b9d7f528d,/our-products
cccaff89-5500-4567-b8ba-e4e8b0b769f4,2016-01-01 05:32:16.0,abc6e6576196395f,/your-box/add-product/post-shave/qty/1
71739a52-a03b-43fb-9a78-46b1dfdca7aa,2016-01-01 05:32:29.0,d091058411d085cf,/your-box/item/MNgCneCQnBTsAhpUSKW9lFF4HVq0-nvtRoKs8OI38JVMqdocCk50yW5YqoOlFDOj/confirm-remove
ad0b3a8b-8320-4746-a1d1-dd0562263f86,2016-01-01 05:35:33.0,eec46d0f58572c17,/your-box/funnel
63e16968-f15c-406b-bd5b-4e5febf3afa6,2016-01-01 13:31:58.0,6bbd4bd0f7838698,/our-products/style/hair-clay
9add41a9-a875-4283-84aa-a0361c1f6da0,2016-01-01 13:32:38.0,fd85fe776589acc3,/login
2fb0b630-4ccc-4160-bac9-3ba8dc4e6bb0,2016-01-01 13:33:49.0,e036a555bc91ff86,/your-box/add-product/wipes/qty/1
ccf8016d-ea4c-4d10-afdf-2cf0e340bad3,2016-01-01 13:36:39.0,dc39798b36b5e572,/your-box/item/MNgCneCQnBTsAhpUSKW9lFF4HVq0-nvtRoKs8OI38JXddEQQCHLzL5dgxIFpnlJH/change-quantity
e7a09b16-0c93-4eef-a4d1-6124b581683d,2016-01-01 17:31:09.0,eb79e588d3388150,/login
3c5c95e3-1ec4-43b7-bb01-1e7b4f194004,2016-01-01 17:33:26.0,4303c396a8ad6e62,/blades
1e48a0e2-61f1-4636-9bc8-3125ada3af83,2016-01-01 17:34:30.0,180fc1e90007f970,/blades
c1dd2dff-5153-4543-bd7b-ea890f1387a6,2016-01-01 17:36:51.0,f647bd795a544dfc,/your-box/funnel
10cc1b6a-2f25-425f-8211-8e50adcfdca0,2016-01-01 20:30:49.0,c8739ed1d6c51fd9,/our-products/style/match/current-product
7ccac371-2c6c-4dda-ad02-47e5e4706c83,2016-01-01 20:31:31.0,9f28a5a7a6a04e43,/your-box/add-product/travel-wipes/qty/1
04ba07ba-156e-4acc-857e-8dac7aa7403d,2016-01-01 20:31:47.0,3ccc64557834f2d2,/our-products/fresh
fe6eb8e2-3040-426d-b9ff-6f99a8865a27,2016-01-01 20:32:01.0,9f28a5a7a6a04e43,/your-box/next
9169dc3a-8c3b-4fa3-8fc5-f97302d7aea9,2016-01-01 20:32:29.0,63bf616932822c6f,/our-products/style/match/current-product
38e6e8eb-1fbf-4afa-998f-cfe2e95d5d53,2016-01-01 20:34:09.0,ff13620617022f93,/your-account
b1966913-95b4-466e-82aa-fb0d5dc728c4,2016-01-01 23:31:15.0,f147b02e7c8aa769,/our-products
81a4ad3e-f042-49c5-92d0-58135d531f3e,2016-01-01 01:31:22.0,3ff4b08d281b4bdb,/your-box/item/MNgCneCQnBTsAhpUSKW9lFF4HVq0-nvtRoKs8OI38JX6aMdEnSMdFIdx94hSYaRi/change-frequency
1eea2a7d-0632-4b8a-bc29-78f3f4eb050c,2016-01-01 01:32:03.0,e61a56934063f537,/blades
686c81ae-fb8d-4675-99e8-13a04f666ded,2016-01-01 01:32:24.0,3ff4b08d281b4bdb,/your-account
17c14ff0-25f0-4d2e-833b-baeff13cbca6,2016-01-01 01:32:59.0,bc759103900096b3,/checkout/finish-up
1604a90b-d5e5-4752-a09a-57f846d02a04,2016-01-01 01:33:23.0,979475a6a600fc2b,/our-products/fresh
13b3ed71-9949-46d2-aa6f-42af0faab617,2016-01-01 01:36:11.0,a77ef1504a4ccf6c,/your-box/funnel
fa98e2d8-5338-496c-b6a6-8ed567760486,2016-01-01 04:30:56.0,5f012ff2352560b3,/our-products/style/match/desired-style
15bc93cf-32ee-42f9-bb94-5e4676ba3ea7,2016-01-01 04:30:57.0,aeaaa1d5a3e1aaa0,/our-products
cd13c5f6-ebf8-4c8d-b84e-31ce46f6ba8f,2016-01-01 04:33:01.0,db352bbccff8a4c6,/blades
c1339e40-0950-4bc2-af27-1fab9b18981d,2016-01-01 04:33:03.0,af8053fa4acc6230,/checkout/extras
8b7a2c3f-e5e7-4c20-aa8f-a515fb0b6631,2016-01-01 04:36:19.0,705e64359c4a39cb,/your-box/next
5e199f0a-d982-424f-9eb5-95c2276e6555,2016-01-01 04:36:26.0,705e64359c4a39cb,/your-box/next
2a6ae7f5-2a79-4e44-8b08-6520c1cf2dcd,2016-01-01 05:31:42.0,c768678b9d7f528d,/membership-settings
4b0f24c5-ebb6-4eb8-b1a2-3d1b316767e5,2016-01-01 05:32:22.0,efeb9829d2574452,/our-products
3d8900b6-c48b-47cd-99e5-1fddace19636,2016-01-01 05:32:36.0,ec35d7c52b9d22a2,/login
e1296001-b1fa-4253-a7f0-0c9445f5fafe,2016-01-01 05:33:15.0,668af5a328f46e14,/our-products
c1866139-e2bf-4ffa-8e2e-f6b1ef300b51,2016-01-01 05:36:35.0,6a175014e2f289f7,/our-products/style
7238b6e1-21a8-402b-9072-b18b4846f188,2016-01-01 05:37:04.0,6a175014e2f289f7,/your-box/next
7bfc489b-32c6-4413-a7dd-5d270ddf18d6,2016-01-01 13:31:27.0,bda659f565082053,/blades
94096070-7da1-46a4-b974-79569d8498a2,2016-01-01 13:32:09.0,c1a02a26812c20d8,/your-account
dcdbaf44-4997-4917-a33e-815a90598475,2016-01-01 13:32:31.0,69aaaf82c5c21741,/your-box/item/cJR91a5DKUwV57tX2XmQUtB56luPQO3gCnAuqjwQc4sUD6pONFUiAKGmNK9iu9bf/change-quantity
61cbb3f0-818a-4196-bf59-33926b0ae36a,2016-01-01 13:32:50.0,7ed0debb679e5186,/blades
9e7a5455-03a3-4a0e-aada-7a8ed2b0c141,2016-01-01 13:33:40.0,0e80933426862997,/blades
97754b8f-78c2-405b-b513-42d5831d9867,2016-01-01 13:34:09.0,efea4a7c7429d5a9,/your-box/add-product/wipes/qty/1
14258455-a772-4f93-bc6b-a5822f4b8716,2016-01-01 13:34:32.0,efea4a7c7429d5a9,/your-box/now/checkout
fcbbcafb-ccfa-4fce-a477-d1a0b216228e,2016-01-01 17:31:12.0,eb79e588d3388150,/your-box/add-product/2-blade-razor-cartridges
84afe8f5-ad22-441a-a98f-c5ab73d04316,2016-01-01 17:32:09.0,1f743a443d8a308d,/your-box/now/preview
085e4bb7-4451-48e2-8ee6-81098700f76b,2016-01-01 17:33:12.0,9a0397e81d4a8c73,/your-box/now/checkout
b45c929e-73e8-4742-950f-834a41274cdb,2016-01-01 17:33:43.0,e0d6abab5aac7674,/your-box/add-product/wipes
3196723b-71bc-4487-a7f7-2dcf08e79020,2016-01-01 20:31:09.0,30c0c0917bdc96cf,/checkout/extras
f3b21a50-07ed-40d5-b44f-e34021f804db,2016-01-01 20:31:16.0,9f28a5a7a6a04e43,/your-box/add-product/hair-cream
dd34383a-da1a-45a1-bb10-736decbc62af,2016-01-01 20:32:02.0,8c8c81098da1ecab,/your-box/now/checkout
8da2ea6e-f7ad-4a1f-934d-bfe066dd5220,2016-01-01 20:32:32.0,cc2fc42f1864776e,/checkout/extras
65dcebca-9f5f-4d00-927d-6bec906af926,2016-01-01 20:33:11.0,c38f67fd8e9ea911,/your-box/add-product/post-shave/qty/1
ad26576e-9b08-4c2d-b580-3253fd3ecc8f,2016-01-01 23:31:01.0,e6f9e66e9f819910,/blades
3765dfee-0efe-4591-b3a1-5c8c9f5adea9,2016-01-01 23:31:06.0,5734cdc73bb670bf,/checkout/extras
93554fd2-f44b-4faf-922e-ceacd91fee31,2016-01-01 23:31:30.0,92a42f03babc53e3,/your-box/add-product/hair-clay/qty/1
1cfa8087-6997-4db7-9d9f-f38ca8bcb3fd,2016-01-01 23:33:06.0,158c1e072b4667be,/our-products
832e931e-c025-43d6-b151-c061ffacfef4,2016-01-01 23:33:13.0,1c29514fe565ee61,/your-box/funnel
3cf1c03c-4c58-47ea-b423-cd5ebed394ec,2016-01-01 23:35:31.0,71fee61f3b93753b,/your-box/add-product/hair-fiber
ab67d585-021d-4a97-8492-7a95ce586118,2016-01-01 01:31:20.0,8fd92ad139ffaf19,/our-products
9f979f06-0a51-4702-923b-7e46cce49281,2016-01-01 01:33:22.0,da44cd3f233ae2e3,/login
ae5e79e7-e018-40f2-9fc0-1a80d5a0a168,2016-01-01 01:33:24.0,afaa5ae5149c4e6d,/login
0e470612-dbf8-40f2-93fd-f921b99d2877,2016-01-01 01:33:37.0,5636c894bffd1a5e,/checkout/extras
f8e31ca2-01ca-4477-bb6f-9179f50fa750,2016-01-01 04:30:48.0,06a925e00f0ccb25,/login
f4feb2a8-3534-4c26-99ae-bd79f1782a88,2016-01-01 04:31:39.0,e2112d7f2b57fbef,/your-account
bb6c3368-5484-40a1-9ec6-4b67d9cf7e1b,2016-01-01 04:34:27.0,e6cb4e7293428cc6,/your-box/item/cJR91a5DKUwV57tX2XmQUtB56luPQO3gCnAuqjwQc4sb1x1BsT-xiaUzuDntlMKU/change-quantity
a77c7a3e-38ab-41b0-a4d8-f6a5f7787c3b,2016-01-01 04:35:31.0,705e64359c4a39cb,/our-products
0fe822bd-0531-4999-9db1-8eb401e0f0f6,2016-01-01 05:31:06.0,c64802b1ca172cf8,/checkout/extras
6cc1ccc2-d9c5-4bcd-870a-3524553b36dd,2016-01-01 05:31:52.0,b3472db73c1d1127,/our-products
3dbd3ff2-de31-45b3-9760-778a87be770f,2016-01-01 05:32:51.0,174aaca11559f4fa,/your-box/funnel
3231aa75-bd71-4a95-a06a-0a2567df7307,2016-01-01 05:32:55.0,a925c5e95b158a09,/checkout/extras
0bf2cdfa-0387-4b10-a351-f0269e933c5e,2016-01-01 05:33:36.0,df05df91d318d4c3,/our-products/shave
bbcb9705-ed4d-4e7b-afa5-c492f1452117,2016-01-01 05:34:36.0,df05df91d318d4c3,/your-box/item/MNgCneCQnBTsAhpUSKW9lFF4HVq0-nvtRoKs8OI38JUYp4dDqupbtP19p7_WtC41/change-quantity
a6fa5c05-f1ef-418e-ae04-f8701ec997da,2016-01-01 13:31:31.0,b410f87747e8ee11,/your-box/add-product/travel-wipes
f83c8efa-259c-4c3b-8e87-2070dd587a73,2016-01-01 13:31:52.0,b410f87747e8ee11,/your-box/item/MNgCneCQnBTsAhpUSKW9lFF4HVq0-nvtRoKs8OI38JUARmGfvzXn6J96T-vZVtPV/confirm-remove
c623ae82-954f-4806-bb91-7ca7d025de9f,2016-01-01 13:32:17.0,6bbd4bd0f7838698,/your-box/next
7c54b4b4-c6a1-47b6-b07b-23ed33510ab4,2016-01-01 13:33:14.0,04f39f2afb4a6741,/your-box/funnel
dfa29002-d358-45dd-bba5-229dd413266b,2016-01-01 13:34:06.0,b4e362e7e94084f3,/checkout/extras
52252ed9-13a2-48a3-9387-429bcf72e98c,2016-01-01 13:35:28.0,d2357a040a358736,/checkout/extras
1338cc06-6398-4045-8dd0-2ccc39084af7,2016-01-01 17:30:38.0,104aa78e0c2447bd,/login
d5657f35-1977-4ed4-b636-3c3ece86d76c,2016-01-01 17:30:57.0,54ccff897494d299,/our-products/style/match
f0ab7b35-7446-441d-844c-b9261619594c,2016-01-01 17:31:37.0,1f743a443d8a308d,/login
1aad1e97-d68f-45b6-8980-cfaa947c00cb,2016-01-01 17:31:43.0,f75f66b26f08e1f7,/your-box/now/checkout
8043885f-79d8-4e33-81cf-bf6203c34110,2016-01-01 17:32:14.0,90a10214b7f1507b,/our-products/fresh/travel-wipes
8a048160-3e4a-4946-b199-089091191eb6,2016-01-01 17:32:27.0,eb79e588d3388150,/your-box/next
00dbb5c9-b3e8-46e6-bc61-56adb5ad9714,2016-01-01 17:32:36.0,b294cd09d57fc4a7,/blades
121447e7-23e2-41c0-8e2b-2ae2d51fe60d,2016-01-01 17:33:04.0,2d2cd6403579aa3a,/your-box/add-product/travel-hair-gel
a60cba89-c9d1-4892-8176-43273b89d0bc,2016-01-01 17:33:09.0,2d2cd6403579aa3a,/our-products
c5210210-436a-4f47-b42d-6e0c3227272b,2016-01-01 17:33:18.0,0ba7ab34a1af0045,/checkout/extras
4f1941e0-34ec-499b-953a-1b61f284666a,2016-01-01 20:30:41.0,c8739ed1d6c51fd9,/our-products/style/match/hold
c23b473a-1e81-43f2-824a-6f3a2630ea03,2016-01-01 20:31:09.0,360432214fa5f3ea,/our-products
6cc5f24e-d886-4820-8887-4e29bfbc8af7,2016-01-01 20:31:24.0,df1b8c3c1984e57a,/our-products
7b843435-cf38-43a0-a27c-0f9e3896736d,2016-01-01 20:31:29.0,9f28a5a7a6a04e43,/our-products
80d39327-88e5-4576-905d-08d28bbbcbc6,2016-01-01 20:32:34.0,c695f9ad9a342ce3,/checkout/extras
07427d3f-0aa0-4654-8684-1d6ee6aa5383,2016-01-01 20:32:48.0,b193a61bb31a4023,/your-box/funnel
f7e410f0-24ba-4a5d-ab40-4851d9599960,2016-01-01 23:31:25.0,f147b02e7c8aa769,/our-products
5f591449-3323-4298-9e73-42d409957872,2016-01-01 23:31:41.0,395c46359aceafe0,/your-box/item/MNgCneCQnBTsAhpUSKW9lFF4HVq0-nvtRoKs8OI38JVulaHuC4YOWDyW72tAfjq-/change-frequency
cc3563e7-60f0-483d-99f4-4021e9d477b2,2016-01-01 23:31:42.0,f147b02e7c8aa769,/our-products
ad2e2be0-49de-49ac-8ab6-7c13a95e5511,2016-01-01 23:32:05.0,f147b02e7c8aa769,/your-box/item/MNgCneCQnBTsAhpUSKW9lFF4HVq0-nvtRoKs8OI38JXnjoTj7rSywDtjyOCTEVLm/change-quantity
5589c92a-0f09-45df-aada-95acc60acd37,2016-01-01 23:32:27.0,40cd51aa41878956,/login
265defd4-1fcd-465e-a911-f350e595dc8b,2016-01-01 23:32:37.0,a0667d326c7bc678,/our-products/style/match/desired-style
6049016e-3b07-42bb-b49c-4b1de1413963,2016-01-01 23:33:46.0,a5184d2bd3d7b49a,/checkout/extras
b35b1cf1-7e24-4ba1-a531-6c13b8fc9c77,2016-01-01 23:34:17.0,ed8916841a3e41bb,/checkout/extras
7667ae0e-a055-4ca5-935f-917eece07f67,2016-01-01 23:34:26.0,ed8916841a3e41bb,/checkout/extras
ada705a8-8a2e-4a4a-b72c-5656fcd8b463,2016-01-01 23:34:47.0,53a0ed1ab0cd6704,/your-account
34536c0d-8451-44e7-9c6a-a05b3e7f444a,2016-01-01 23:35:24.0,71fee61f3b93753b,/your-box/add-product/hair-fiber/qty/1
9f7c6f4d-0051-4e7e-9a62-d249b7a637f9,2016-01-01 01:31:38.0,3ff4b08d281b4bdb,/your-box/next
c30c2fcd-5751-4d89-bd1c-25246140623d,2016-01-01 01:32:45.0,a1e22c6a847cafdd,/our-products/style/match/current-product
f1766978-6bff-461b-ac1f-eb44cf2fb33c,2016-01-01 01:34:47.0,bb8a0d9a31f021be,/checkout/extras
a6a7a481-8edd-4463-a018-2d9315067aea,2016-01-01 04:31:12.0,ecce383559f98fc5,/our-products
c140cd5c-6876-4930-b961-04e97e4a57b3,2016-01-01 04:31:58.0,e2112d7f2b57fbef,/our-products/fresh/travel-wipes
0f6ea470-005a-4e0f-965b-2487d9fde61f,2016-01-01 04:33:02.0,c93be533b1321076,/login
ff07c6de-2f95-4ebe-94c7-3f4b753fcf2d,2016-01-01 04:33:14.0,201e8a0a041821a0,/blades
adefbf9d-5dca-49c2-b3d2-f1c57483e116,2016-01-01 04:34:28.0,6c7ac227b36b702a,/our-products
ef4f42e7-fabe-4c67-84f1-33706121bd56,2016-01-01 04:34:37.0,f35cfb104b755963,/checkout/extras
0b0e493d-5f0d-4f92-89f0-417d4be29e03,2016-01-01 13:31:41.0,6bbd4bd0f7838698,/your-box/add-product/travel-wipes
c1993662-5b07-4269-825e-66f3c53a2636,2016-01-01 13:31:42.0,6bbd4bd0f7838698,/your-box/add-product/2-blade-razor-cartridges
2ae88197-7d19-4b18-b3ba-3262782851ea,2016-01-01 13:31:58.0,b410f87747e8ee11,/our-products
ea609aef-dc05-4433-a9b1-216c9fad1ba0,2016-01-01 13:32:04.0,aa9eec5a4b740e5c,/our-products/shave/post-shave
f2c6a7a4-af53-4a33-aedb-591b7e779060,2016-01-01 13:33:42.0,bcdff9586ea3e9d5,/checkout/extras
2ec80fb7-6721-4405-be08-0a50caaffb2b,2016-01-01 17:31:18.0,9c082a36fa651c3f,/our-products
27d37c88-d05e-4dbe-a2d1-68b800287445,2016-01-01 17:32:35.0,152f239cd320909b,/our-products/style/match/desired-style
bc4da453-29bc-4aa5-a71d-543d229834a1,2016-01-01 17:33:24.0,6f99579ebb522d6d,/your-box/next
d72c8a3f-ad96-4edd-9797-8e90e075c59c,2016-01-01 17:33:54.0,9dea9d9a700e4744,/your-box/add-product/shave-butter/qty/1
44d92710-f230-4c50-87ae-58e2381ebc81,2016-01-01 20:31:14.0,ff7dc092c26bedd5,/membership-settings
87367fd7-2587-4fcf-875d-f5099ebbda1b,2016-01-01 20:31:43.0,6494f0bc95118563,/our-products/style/match/current-product
253890bf-5326-48bc-b433-c537d74cf18e,2016-01-01 20:32:05.0,df1b8c3c1984e57a,/your-box/add-product/repair-serum
e3ecc38d-5a50-482d-ae65-fa0285335c59,2016-01-01 20:32:52.0,c38f67fd8e9ea911,/our-products
1550cad3-62c4-4e1d-9004-387d6a3387c2,2016-01-01 20:33:51.0,ff13620617022f93,/our-products/shave/shave-butter
e2523e80-145a-44f2-a947-2294ab3a6d57,2016-01-01 23:32:08.0,f147b02e7c8aa769,/our-products/fresh/travel-wipes
50e2cd4f-8b26-48b6-a31e-450557b507cc,2016-01-01 01:31:08.0,3ff4b08d281b4bdb,/our-products
6b4aeca5-ab89-4c8a-8c98-3aaaedc9fb60,2016-01-01 01:31:39.0,f536ade216acc658,/login
ac5ff737-0a4b-4ecf-81d5-57757f6705e8,2016-01-01 01:31:42.0,9d264fd400081815,/login
9ea58267-790a-4d0e-aa1b-02cb0d7d659f,2016-01-01 01:31:51.0,3ff4b08d281b4bdb,/our-products
4df85c89-9648-4255-b3aa-a2f0d668b8da,2016-01-01 01:32:00.0,6a4dbbd668e23ee0,/our-products/fresh/travel-wipes
2d33db1f-0475-423f-9fda-4fb992d23fd8,2016-01-01 01:33:00.0,e9b5b56e274f794d,/your-account
a0a10a7d-84c0-4f07-b90a-4afe577d8ce4,2016-01-01 01:35:51.0,6f635e11e782b292,/checkout/finish-up
f98117e0-6c4e-4385-a68e-93015b08775a,2016-01-01 04:31:09.0,e2112d7f2b57fbef,/login
cd947329-a099-4cde-b4ea-99f225f9a226,2016-01-01 04:32:59.0,6c7ac227b36b702a,/your-box/add-product/travel-hair-gel
b0411894-cfd6-4378-9bbc-96053b99a65d,2016-01-01 04:34:13.0,6c7ac227b36b702a,/your-box/next
63cb8c4f-318d-4a31-bb01-1f6fa9538231,2016-01-01 05:30:52.0,18e6bf4ed4ab9fcc,/login
826cb4ed-1cd9-4cc7-9135-49fef0a5cd6f,2016-01-01 05:31:36.0,1a05f61e3ba3079f,/
3d5ef8bd-dbf3-43cb-a667-224639de509d,2016-01-01 05:31:37.0,ae6a333c6d43f51f,/your-box/add-product/2-blade-razor-cartridges/qty/1
bc82bd86-4f24-48cb-8cd1-15e53e10607d,2016-01-01 05:32:10.0,efeb9829d2574452,/
77e384ac-9529-413b-8c1c-34791fe3618e,2016-01-01 05:32:18.0,49e0eadb37c3f99a,/our-products/style/match
59e90b38-1724-4c4e-8b1d-0838002f852e,2016-01-01 05:32:33.0,d091058411d085cf,/your-box/next
33aec872-25dc-4c64-8fa7-bbfd4c6e2a10,2016-01-01 05:33:16.0,1b4199365c34f0cb,/our-products
d3174ee5-563b-4587-b55f-e6b38705df06,2016-01-01 05:33:38.0,df05df91d318d4c3,/your-box/add-product/post-shave
a1971a71-252a-4d41-b93f-3c80647231ef,2016-01-01 05:33:58.0,df05df91d318d4c3,/our-products
9c910b9c-2ab7-4636-845a-1b8c073635e1,2016-01-01 05:34:26.0,5b07e87fa7d1aaa1,/blades
